call_failure,complains,subs_len,charge_amount,seconds_of_use,freq_of_use,freq_of_sms,distinct_call_nums,tariff_plan,status,age,ageGroup,customer_value,Churn
3,0,31,0,3893,54,0,32,1,1,43,3,217.085,0
0,0,31,0,2088,46,0,30,1,1,30,2,117.37,0
4,0,31,0,3470,70,17,25,1,1,40,3,235.8,0
0,0,31,0,2055,27,270,15,1,1,31,3,1163.28,0
6,0,30,0,8810,109,129,40,1,1,42,3,872.76,0
0,0,31,0,13468,157,0,41,1,1,30,2,545,0
0,0,31,0,4210,71,0,22,1,1,40,3,171.24,0
0,0,31,0,5613,83,0,9,1,1,30,2,256.32,0
2,0,31,0,1933,42,0,14,1,2,41,3,79,0
18,0,31,1,14835,213,39,29,1,1,43,3,852.66,0
0,0,31,0,2790,15,468,5,1,1,43,3,1984.2,0
2,0,30,0,15180,170,135,27,1,1,30,2,1298.25,0
0,0,30,0,6195,74,171,23,1,1,40,3,934.76,0
0,0,30,0,570,2,0,8,1,2,37,3,25.74,0
0,0,31,0,405,2,0,5,1,2,42,3,18.315,0
0,0,30,0,0,0,0,0,1,2,40,3,0,1
0,0,30,0,7203,115,369,40,1,1,37,3,1989.81,0
0,0,30,0,11160,142,0,44,1,1,36,3,452.08,0
1,0,30,0,6413,63,93,34,1,1,35,3,709.92,0
16,0,26,0,650,35,1,14,1,2,36,3,35.325,1
14,0,29,6,10130,81,0,39,1,1,40,3,255.275,0
6,0,29,0,5513,86,11,21,1,1,34,3,301.455,1
0,0,27,0,2535,10,0,11,1,1,35,3,101.8,0
2,0,28,0,2685,29,0,13,1,2,44,3,122.13,1
2,0,29,0,1963,32,19,28,1,2,35,3,155.8,1
0,0,29,0,0,0,0,0,1,2,36,3,0,1
0,0,29,0,1363,13,0,3,1,1,36,3,55.04,0
0,0,26,0,6480,85,0,19,1,1,30,2,164.125,0
0,0,29,0,0,0,0,0,1,2,41,3,0,1
0,0,29,0,0,0,0,0,1,1,37,3,0,0
18,0,24,1,15770,226,0,77,1,1,39,3,719.82,0
0,0,27,1,6660,104,256,30,2,1,36,3,1456.38,0
0,0,29,0,3413,70,0,25,1,1,37,3,156.735,0
0,0,28,0,1360,32,23,17,1,2,42,3,147.68,0
0,0,29,0,2475,41,160,20,1,1,39,3,833.22,0
0,0,20,0,1010,24,178,8,2,1,34,3,847.53,0
0,0,19,0,1263,27,15,65,1,1,44,3,69.75,0
4,0,20,0,395,13,0,4,1,2,35,3,18.36,0
0,0,19,0,520,4,6,2,1,2,38,3,28.1,0
3,0,18,0,920,20,4,10,1,1,37,3,73.7,0
0,0,18,0,2920,49,0,20,1,1,39,3,118.76,0
0,0,11,0,1390,14,13,11,1,1,33,3,121.68,0
9,0,10,0,6087,129,70,39,2,1,40,3,726.88,0
5,0,8,0,8627,159,58,37,1,1,43,3,364.65,0
1,0,9,1,2547,33,16,16,1,1,35,3,167.2,0
0,0,3,0,4085,28,200,7,1,1,34,3,1085.085,0
0,0,3,0,1182,7,0,4,1,1,37,3,53.505,1
5,0,41,0,4065,71,6,16,1,1,37,3,189.44,0
0,0,42,0,13,5,8,3,1,2,43,3,32.72,0
7,0,40,0,2148,60,360,23,1,1,39,3,1528.32,0
7,0,41,0,3893,66,2,34,1,1,43,3,228.745,0
0,0,41,0,2088,58,3,32,1,1,40,3,110.07,0
8,0,41,1,3470,82,33,27,1,1,38,3,274.08,0
1,0,41,0,2055,39,286,17,1,1,40,3,1227.76,0
10,0,40,2,8810,121,145,42,1,1,39,3,937.24,0
4,0,41,0,13468,169,1,43,1,1,38,3,549.48,0
4,0,41,1,4210,83,3,24,1,1,34,3,183.72,0
3,0,41,0,5613,95,8,11,1,1,34,3,260.32,0
6,0,41,0,1933,54,9,16,1,2,43,3,115.48,0
22,0,41,3,14835,225,55,31,1,1,38,3,822.4,0
1,0,41,1,2790,27,484,7,1,1,40,3,2048.68,0
6,0,40,0,15180,182,151,29,1,1,41,3,1370.79,0
0,0,40,1,6195,86,187,25,1,1,42,3,999.24,0
0,0,40,0,570,14,1,10,1,2,35,3,30.78,0
0,0,41,0,405,14,14,7,1,2,37,3,72.76,0
0,0,40,0,0,0,1,0,1,2,44,3,4.5,1
0,0,40,0,7203,127,385,42,1,1,34,3,1833.2,0
4,0,40,1,11160,154,12,46,1,1,36,3,312.85,0
5,0,40,1,6413,75,109,36,1,1,34,3,782.46,0
20,0,36,0,650,47,17,16,1,2,37,3,95.88,1
18,0,39,8,10130,93,2,41,1,1,42,3,156.345,0
10,0,39,1,5513,98,27,23,1,1,40,3,373.995,1
0,0,37,0,2535,22,1,13,1,1,34,3,106.28,0
6,1,38,0,2685,41,10,15,1,2,39,3,149.04,1
6,0,39,0,1963,44,35,30,1,2,43,3,220.28,1
0,0,39,0,0,69.49568828,1,0,1,2,32,3,4,1
0,0,39,0,1363,25,1,5,1,1,30,2,37.2,0
0,0,36,1,6480,97,15,21,1,1,41,3,121.155,0
0,0,39,0,323,7,10,3,1,2,43,3,33.25,1
0,0,39,1,33,4,5,1,1,1,43,3,8.055,0
22,0,34,3,15770,238,1,79,1,1,35,3,724.86,0
3,0,37,3,6660,116,272,32,2,1,34,3,1528.92,0
0,0,39,0,3413,82,3,27,1,1,41,3,151.8,0
0,0,38,0,1360,44,39,19,1,2,31,3,212.16,0
3,0,39,0,2475,53,176,22,1,1,31,3,905.76,0
1,0,30,1,1010,36,194,10,2,1,35,3,920.07,0
1,0,29,0,1263,39,31,67,1,1,37,3,110.05,0
8,0,30,0,395,25,11,6,1,2,30,2,60.8,0
0,0,29,0,520,10,22,2,1,2,37,3,68.25,0
7,0,28,0,920,32,20,12,1,1,41,3,132.84,0
0,0,28,0,2920,61,9,22,1,1,31,3,155.24,0
0,0,21,0,1390,26,29,13,1,1,43,3,194.22,0
13,0,20,1,6087,141,86,41,2,1,43,3,667.26,0
9,0,18,0,8627,171,74,39,1,1,31,3,242.97,0
5,0,19,3,2547,45,32,18,1,1,33,3,231.68,0
0,0,12,1,4085,40,216,9,1,1,39,3,1029,0
0,0,12,1,1182,19,1,6,1,1,42,3,52.04,1
9,0,37,0,4775,76,23,15,1,1,39,3,321.795,0
1,0,38,0,723,10,8,2,1,2,38,3,68.985,0
11,0,36,0,2858,65,360,22,1,1,41,3,1751.535,0
11,0,37,0,4603,71,2,33,1,1,30,2,268.07,0
4,0,37,0,2798,63,3,31,1,1,35,3,173.855,0
12,0,37,1,4180,87,33,26,1,1,44,3,302.68,0
5,0,37,0,2765,44,286,16,1,1,32,3,1256.36,0
14,0,36,2,9520,126,145,41,1,1,42,3,965.84,0
8,0,37,0,14178,174,1,42,1,1,38,3,578.08,0
8,0,37,1,4920,88,3,23,1,1,39,3,212.32,0
7,0,37,0,6323,100,8,10,1,1,33,3,325.035,0
10,0,37,0,2643,59,9,15,1,2,33,3,144.08,0
26,1,37,3,15545,230,55,30,1,1,44,3,851,0
5,0,37,1,3500,32,484,6,1,1,32,3,2077.28,0
10,0,36,0,15890,187,151,28,1,1,32,3,1402.965,0
4,0,36,1,6905,91,187,24,1,1,38,3,1027.84,0
1,0,36,0,1280,19,1,9,1,2,33,3,62.955,0
3,0,37,0,1115,19,14,6,1,2,42,3,114.03,0
0,0,36,0,0,0,1,0,1,2,35,3,4.5,1
4,0,36,0,7913,132,385,41,1,1,39,3,2094.525,0
8,0,36,1,11870,159,12,45,1,1,35,3,529.16,0
9,0,36,1,7123,80,109,35,1,1,36,3,814.635,0
24,0,32,0,1360,52,17,15,1,2,35,3,140.04,1
22,0,35,8,10840,98,2,40,1,1,42,3,278.45,0
14,0,35,1,6223,103,27,22,1,1,32,3,406.17,0
2,0,33,0,3245,27,1,12,1,1,32,3,134.88,0
10,0,34,0,3395,46,10,14,1,2,40,3,177.64,1
10,1,35,0,2673,49,35,29,1,2,37,3,248.88,1
1,0,35,0,538,7,1,1,1,2,30,2,25.8,1
2,0,35,0,2073,30,1,4,1,1,41,3,88.12,0
4,0,32,1,7190,102,15,20,1,1,30,2,219.8,0
1,0,35,0,1033,12,10,2,1,2,31,3,51.125,1
1,0,35,1,743,9,5,1,1,1,34,3,18.78,0
26,0,30,3,16480,243,1,78,1,1,42,3,757.035,0
7,0,33,3,7370,121,272,31,2,1,42,3,1561.095,0
3,0,35,0,4123,87,3,26,1,1,34,3,202.95,0
4,0,34,0,2070,49,39,18,1,2,41,3,240.76,0
7,0,35,0,3185,58,176,21,1,1,41,3,937.935,0
5,0,26,1,1720,41,194,9,2,1,41,3,952.245,0
5,0,25,0,1973,44,31,66,1,1,31,3,127.925,0
12,0,26,0,1105,30,11,5,1,2,43,3,100.575,0
1,0,25,0,1230,15,22,1,1,2,32,3,86.125,0
11,0,24,0,1630,37,20,11,1,1,31,3,165.015,0
3,0,24,0,3630,66,9,21,1,1,34,3,183.84,0
3,0,17,0,2100,31,29,12,1,1,41,3,226.395,0
17,0,16,1,6797,146,86,40,2,1,36,3,854.865,0
13,0,14,0,9337,176,74,38,1,1,41,3,422.825,0
9,0,15,3,3257,50,32,17,1,1,37,3,260.28,0
3,0,8,1,4795,45,216,8,1,1,42,3,1057.6,0
4,0,8,1,1892,24,1,5,1,1,44,3,80.64,1
0,0,35,0,3355,54,0,15,1,1,42,3,153.405,0
0,0,36,0,0,69.49568828,0,0,1,2,44,3,0,0
0,0,34,0,1438,43,327,22,1,1,31,3,1538.145,0
0,0,35,0,3183,49,0,33,1,1,40,3,177.76,0
0,0,35,0,1378,41,0,31,1,1,31,3,78.045,0
0,0,35,0,2760,65,0,26,1,1,31,3,127.125,0
0,0,35,0,1345,22,253,16,1,1,40,3,1066.68,0
2,0,34,0,8100,104,112,41,1,1,31,3,776.16,0
0,0,35,0,12758,152,0,42,1,1,34,3,516.4,0
0,0,35,0,3500,66,0,23,1,1,38,3,142.64,0
0,0,35,0,4903,78,0,10,1,1,41,3,224.145,0
0,0,35,0,1223,37,0,15,1,2,38,3,50.4,0
14,0,35,1,14125,208,22,30,1,1,43,3,743.985,0
0,0,35,0,2080,10,451,6,1,1,44,3,1887.6,0
0,0,34,0,14470,165,118,28,1,1,35,3,1189.575,0
0,0,34,0,5485,69,154,24,1,1,33,3,838.16,0
0,0,34,0,0,0,0,0,1,2,33,3,0,0
0,0,35,0,0,0,0,0,1,2,38,3,0,0
0,0,34,0,0,0,0,0,1,2,33,3,0,1
0,0,34,0,6493,110,352,41,1,1,33,3,1881.135,0
0,0,34,0,10450,137,0,45,1,1,34,3,423.48,0
0,0,34,0,5703,58,76,35,1,1,31,3,601.245,0
0,1,30,0,0,0,0,0,1,2,38,3,0,1
10,0,33,6,9420,76,0,40,1,1,39,3,237.4,0
2,1,33,0,4803,81,0,22,1,1,34,3,219.78,1
0,0,31,0,1825,5,0,12,1,1,38,3,73.2,0
0,0,32,0,1975,24,0,14,1,2,42,3,89.955,1
0,0,33,0,1253,27,2,29,1,2,35,3,59.2,1
0,1,33,0,0,0,0,0,1,2,37,3,0,1
0,0,33,0,653,8,0,4,1,1,36,3,26.44,0
0,0,30,0,5770,80,0,20,1,1,30,2,146.25,0
0,0,33,0,0,0,0,0,1,2,32,3,0,1
0,0,33,0,0,0,0,0,1,1,36,3,0,0
14,0,28,1,15060,221,0,78,1,1,30,2,687.645,0
0,0,31,1,5950,99,239,31,2,1,37,3,1347.705,0
0,0,33,0,2703,65,0,26,1,1,33,3,124.56,0
0,0,32,0,650,27,6,18,1,2,32,3,51.08,0
0,0,33,0,1765,36,143,21,1,1,38,3,724.545,0
0,0,24,0,300,19,161,9,2,1,36,3,738.855,0
0,0,23,0,553,22,0,66,1,1,36,3,14.375,0
0,0,24,0,0,0,0,0,1,2,42,3,0,0
0,0,23,0,0,0,0,0,1,2,43,3,0,0
0,0,22,0,210,15,0,11,1,1,43,3,10.125,0
0,0,22,0,2210,44,0,21,1,1,41,3,90.16,0
0,0,15,0,680,9,0,12,1,1,35,3,31.005,0
5,0,14,0,5377,124,53,40,2,1,39,3,594.055,0
1,0,12,0,7917,154,41,38,1,1,35,3,304.275,0
0,0,13,1,1837,28,0,17,1,1,33,3,74.6,0
0,0,6,0,3375,23,183,8,1,1,43,3,867.92,0
0,0,6,0,472,2,0,5,1,1,33,3,21.33,1
3,0,36,0,4065,65,0,15,1,1,33,3,185.85,0
0,0,37,0,0,0,0,0,1,2,32,3,0,0
5,0,35,0,2148,54,352,22,1,1,32,3,1683.09,0
5,0,36,0,3893,60,0,33,1,1,34,3,217.415,0
0,0,36,0,2088,52,0,31,1,1,41,3,117.7,0
6,0,36,0,3470,76,25,26,1,1,43,3,272.07,0
0,0,36,0,2055,33,278,16,1,1,41,3,1195.52,0
8,0,35,1,8810,115,137,41,1,1,36,3,905,0
2,0,36,0,13468,163,0,42,1,1,39,3,545.24,0
2,0,36,0,4210,77,0,23,1,1,40,3,171.48,0
1,0,36,0,5613,89,0,10,1,1,37,3,256.59,0
4,0,36,0,1933,48,1,15,1,2,34,3,83.24,0
20,0,36,2,14835,219,47,30,1,1,44,3,790.16,0
0,0,36,0,2790,21,476,6,1,1,44,3,2016.44,0
4,0,35,0,15180,176,143,28,1,1,30,2,1334.52,0
0,0,35,0,6195,80,179,24,1,1,32,3,967,0
0,0,35,0,570,8,0,9,1,2,37,3,26.01,0
0,0,36,0,405,8,6,6,1,2,39,3,45.585,0
0,1,35,0,0,0,0,0,1,2,31,3,0,1
0,0,35,0,7203,121,377,41,1,1,44,3,2026.08,0
2,0,35,0,11160,148,4,45,1,1,44,3,468.32,0
3,0,35,0,6413,69,101,35,1,1,37,3,746.19,0
18,0,31,0,650,41,9,15,1,2,40,3,71.595,1
16,0,34,7,10130,87,0,40,1,1,41,3,255.425,0
8,0,34,0,5513,92,19,22,1,1,32,3,337.725,1
0,0,32,0,2535,16,0,12,1,1,43,3,102.04,0
4,0,33,0,2685,35,2,14,1,2,38,3,131.4,1
4,1,34,0,1963,38,27,29,1,2,39,3,188.04,1
0,0,34,0,0,0,0,0,1,2,41,3,0,1
0,0,34,0,1363,19,0,4,1,1,34,3,55.28,0
0,0,31,0,6480,91,7,20,1,1,44,3,181.775,0
0,1,34,0,323,1,2,2,1,2,33,3,13.1,1
0,0,34,0,0,0,0,0,1,1,33,3,0,0
20,0,29,2,15770,232,0,78,1,1,34,3,720.09,0
1,0,32,2,6660,110,264,31,2,1,38,3,1492.65,0
0,0,34,0,3413,76,0,26,1,1,39,3,157.005,0
0,0,33,0,1360,38,31,18,1,2,32,3,179.92,0
1,0,34,0,2475,47,168,21,1,1,36,3,869.49,0
0,0,25,0,1010,30,186,9,2,1,36,3,883.8,0
0,0,24,0,1263,33,23,66,1,1,43,3,89.9,0
6,0,25,0,395,19,3,5,1,2,30,2,32.13,0
0,0,24,0,520,4,14,1,1,2,41,3,48.1,0
5,0,23,0,920,26,12,11,1,1,31,3,96.57,0
0,0,23,0,2920,55,1,21,1,1,43,3,123,0
0,0,16,0,1390,20,21,12,1,1,38,3,157.95,0
11,0,15,0,6087,135,78,40,2,1,39,3,771.21,0
7,0,13,0,8627,165,66,38,1,1,36,3,384.8,0
3,0,14,2,2547,39,24,17,1,1,41,3,199.44,0
0,0,7,0,4085,34,208,8,1,1,44,3,996.76,0
0,0,7,0,1182,13,0,5,1,1,41,3,53.775,1
3,0,36,0,4065,65,0,15,1,1,30,2,185.85,0
0,0,37,0,0,0,0,0,1,2,34,3,0,0
5,0,35,0,2148,54,352,22,1,1,35,3,1683.09,0
5,0,36,0,3893,60,0,33,1,1,32,3,217.415,0
0,0,36,0,2088,52,0,31,1,1,31,3,117.7,0
6,0,36,0,3470,76,25,26,1,1,43,3,272.07,0
0,0,36,0,2055,33,278,16,1,1,38,3,1195.52,0
8,0,35,1,8810,115,137,41,1,1,39,3,905,0
2,0,36,0,13468,163,0,42,1,1,41,3,545.24,0
2,0,36,0,4210,77,0,23,1,1,35,3,171.48,0
1,0,36,0,5613,89,0,10,1,1,30,2,256.59,0
4,0,36,0,1933,48,1,15,1,2,30,2,83.24,0
20,0,36,2,14835,219,47,30,1,1,44,3,790.16,0
0,0,36,0,2790,21,476,6,1,1,31,3,2016.44,0
4,0,35,0,15180,176,143,28,1,1,40,3,1334.52,0
0,0,35,0,6195,80,179,24,1,1,35,3,967,0
0,0,35,0,570,8,0,9,1,2,32,3,26.01,0
0,0,36,0,405,8,6,6,1,2,30,2,45.585,0
0,0,35,0,0,0,0,0,1,2,40,3,0,1
0,0,35,0,7203,121,377,41,1,1,41,3,2026.08,0
2,0,35,0,11160,148,4,45,1,1,38,3,468.32,0
3,0,35,0,6413,69,101,35,1,1,32,3,746.19,0
18,1,31,0,650,41,9,15,1,2,39,3,71.595,1
16,0,34,7,10130,87,0,40,1,1,42,3,255.425,0
8,0,34,0,5513,92,19,22,1,1,37,3,337.725,1
0,0,32,0,2535,16,0,12,1,1,31,3,102.04,0
4,1,33,0,2685,35,2,14,1,2,41,3,131.4,1
4,0,34,0,1963,38,27,29,1,2,39,3,188.04,1
0,1,34,0,0,0,0,0,1,2,32,3,0,1
0,0,34,0,1363,19,0,4,1,1,31,3,55.28,0
0,0,31,0,6480,91,7,20,1,1,33,3,181.775,0
0,0,34,0,323,1,2,2,1,2,30,2,13.1,1
0,0,34,0,0,0,0,0,1,1,42,3,0,0
20,0,29,2,15770,232,0,78,1,1,44,3,720.09,0
1,0,32,2,6660,110,264,31,2,1,42,3,1492.65,0
0,0,34,0,3413,76,0,26,1,1,32,3,157.005,0
0,0,33,0,1360,38,31,18,1,2,31,3,179.92,0
1,0,34,0,2475,47,168,21,1,1,43,3,869.49,0
0,0,25,0,1010,30,186,9,2,1,40,3,883.8,0
0,0,24,0,1263,33,23,66,1,1,42,3,89.9,0
6,0,25,0,395,19,3,5,1,2,39,3,32.13,0
0,0,24,0,520,4,14,1,1,2,34,3,48.1,0
5,0,23,0,920,26,12,11,1,1,34,3,96.57,0
0,0,23,0,2920,55,1,21,1,1,41,3,123,0
0,0,16,0,1390,20,21,12,1,1,37,3,157.95,0
11,0,15,0,6087,135,78,40,2,1,39,3,771.21,0
7,0,13,0,8627,165,66,38,1,1,38,3,384.8,0
3,0,14,2,2547,39,24,17,1,1,43,3,199.44,0
0,0,7,0,4085,34,208,8,1,1,38,3,996.76,0
0,0,7,0,1182,13,0,5,1,1,39,3,53.775,1
13,0,40,1,4675,77,12,19,1,1,33,3,238.08,0
5,0,41,0,623,11,14,6,1,2,35,3,81.36,0
15,0,39,1,2758,66,366,26,1,1,38,3,1576.96,0
15,0,40,1,4503,72,8,37,1,1,42,3,295.625,0
8,0,40,1,2698,64,9,35,1,1,44,3,164.79,0
16,0,40,2,4080,88,39,30,1,1,33,3,322.72,0
9,0,40,1,2665,45,292,20,1,1,31,3,1276.4,0
18,0,39,3,9420,127,151,45,1,1,37,3,985.88,0
12,0,40,1,14078,175,7,46,1,1,33,3,598.12,0
12,0,40,2,4820,89,9,27,1,1,36,3,232.36,0
11,0,40,1,6223,101,14,14,1,1,43,3,308.96,0
14,1,40,0,2543,60,15,19,1,2,42,3,164.12,0
30,0,40,4,15445,231,61,34,2,1,35,3,871.04,0
9,0,40,2,3400,33,490,10,1,1,42,3,2097.32,0
14,0,39,1,15790,188,157,32,1,1,35,3,1425.51,0
8,0,39,2,6805,92,193,28,1,1,31,3,1047.88,0
5,0,39,0,1180,20,7,13,1,2,39,3,85.5,0
7,0,40,0,1015,20,20,10,1,2,36,3,121.4,0
5,0,39,0,305,6,7,2,1,2,40,3,45.495,1
8,0,39,1,7813,133,391,45,1,1,39,3,1881.84,0
12,0,39,2,11770,160,18,49,1,1,30,2,343.25,0
13,0,39,2,7023,81,115,39,1,1,35,3,837.18,0
28,0,35,0,1260,53,23,19,1,2,43,3,144.52,1
26,0,38,9,10740,99,8,44,1,1,35,3,174.585,0
18,0,38,2,6123,104,33,26,1,1,39,3,428.715,0
6,0,36,1,3145,28,7,16,1,1,38,3,154.92,0
14,1,37,0,3295,47,16,18,1,2,42,3,197.68,1
14,1,38,0,2573,50,41,33,1,2,44,3,168.075,1
5,0,38,0,438,8,7,4,1,2,44,3,45.84,1
6,0,38,1,1973,31,7,8,1,1,39,3,67.6,0
8,0,35,2,7090,103,21,24,1,1,40,3,139.395,0
5,0,38,0,933,13,16,6,1,2,31,3,63.65,1
5,0,38,2,643,10,11,4,1,1,39,3,26.295,0
30,0,33,4,16380,244,7,82,2,1,44,3,779.58,0
11,0,36,4,7270,122,278,35,2,1,40,3,1407.68,0
7,0,38,1,4023,88,9,30,1,1,40,3,200.44,0
8,0,37,0,1970,50,45,22,1,2,41,3,260.8,0
11,0,38,1,3085,59,182,25,1,1,41,3,960.48,0
9,0,29,2,1620,42,200,13,2,1,32,3,866.48,0
9,0,28,1,1873,45,37,70,1,1,35,3,84.27,0
16,0,29,0,1005,31,17,9,1,2,37,3,109.44,0
5,0,28,0,1130,16,28,5,1,2,44,3,98.65,0
15,0,27,1,1530,38,26,15,1,1,34,3,187.56,0
7,0,27,1,3530,67,15,25,1,1,41,3,203.88,0
7,0,20,1,2000,32,35,16,1,1,31,3,221.28,0
21,0,19,2,6698,147,92,44,2,1,44,3,722.025,0
17,0,17,1,9238,177,80,42,1,1,43,3,261.225,0
13,0,18,4,3158,51,38,21,2,1,37,3,280.36,0
7,0,11,2,4695,46,222,12,1,1,43,3,1077.64,0
8,1,11,2,1793,25,7,9,1,1,37,3,100.72,1
16,0,42,2,4735,80,17,21,1,1,42,3,260.6,0
8,0,43,2,683,14,19,8,1,1,39,3,103.88,0
18,0,41,2,2818,69,371,28,1,1,42,3,1599.48,0
18,0,42,2,4563,75,13,39,1,1,42,3,326.59,0
11,0,42,2,2758,67,14,37,1,1,42,3,190.125,0
19,0,42,3,4140,91,44,32,1,1,43,3,345.24,0
12,0,42,2,2725,48,297,22,1,1,41,3,811.825,0
21,0,41,4,9480,130,156,47,1,1,44,3,1008.4,0
15,0,42,2,14138,178,12,48,1,1,32,3,620.64,0
15,0,42,3,4880,92,14,29,1,1,30,2,159.3,0
14,0,42,2,6283,104,19,16,1,1,44,3,331.48,0
17,0,42,2,2603,63,20,21,1,1,34,3,116.65,0
33,0,42,5,15505,234,66,36,2,1,43,3,893.56,0
12,0,42,3,3460,36,495,12,1,1,41,3,1324.9,0
17,0,41,2,15850,191,162,34,1,1,36,3,1450.845,0
11,0,41,3,6865,95,198,30,1,1,38,3,1070.4,0
8,0,41,2,1240,23,12,15,1,1,42,3,110.835,0
10,0,42,2,1075,23,25,12,1,1,40,3,143.92,0
8,0,41,2,365,9,12,4,1,1,43,3,62.96,1
11,0,41,2,7873,136,396,47,1,1,42,3,1904.36,0
15,0,41,3,11830,163,23,51,1,1,33,3,357.325,0
16,0,41,3,7083,84,120,41,1,1,37,3,862.515,0
31,1,37,2,1320,56,28,21,1,1,38,3,167.04,1
29,1,40,10,10800,102,13,46,2,1,36,3,183.03,0
21,0,40,3,6183,107,38,28,1,1,43,3,403.6,0
9,0,38,2,3205,31,12,18,1,1,31,3,177.44,0
17,1,39,2,3355,50,21,20,1,1,30,2,220.2,1
17,0,40,2,2633,53,46,35,1,1,40,3,182.15,1
8,0,40,2,498,11,12,6,1,1,43,3,68.36,1
9,0,40,2,2033,34,12,10,1,1,34,3,81.675,0
11,0,37,3,7150,106,26,26,1,1,41,3,147.84,0
8,1,40,2,993,16,21,8,1,1,43,3,77.725,1
8,0,40,3,703,13,16,6,1,1,33,3,34.74,0
33,0,35,5,16440,247,12,84,2,1,37,3,804.915,0
14,0,38,5,7330,125,283,37,2,1,35,3,1430.2,0
10,0,40,2,4083,91,14,32,1,1,44,3,222.96,0
11,0,39,2,2030,53,50,24,1,1,37,3,177.075,0
14,0,40,2,3145,62,187,27,1,1,40,3,985.815,0
12,0,31,3,1680,45,205,15,2,1,33,3,889,0
12,0,30,2,1933,48,42,72,1,1,31,3,92.715,0
19,0,31,2,1065,34,22,11,1,1,42,3,131.96,0
8,0,30,2,1190,19,33,7,1,1,34,3,112.725,0
18,0,29,2,1590,41,31,17,1,1,35,3,212.895,0
10,0,29,2,3590,70,20,27,1,1,42,3,226.4,0
10,0,22,2,2060,35,40,18,1,1,44,3,243.8,0
24,0,21,3,6758,150,97,46,2,1,38,3,747.36,0
20,0,19,2,9298,180,85,44,1,1,33,3,269.67,0
16,0,20,5,3218,54,43,23,2,1,40,3,302.88,0
10,0,13,3,4755,49,227,14,1,1,34,3,1100.16,0
11,1,13,3,1853,28,12,11,1,1,33,3,123.24,1
10,0,38,1,4615,74,7,17,1,1,33,3,215.56,0
5,0,39,0,563,8,9,4,1,2,30,2,58.84,0
12,0,37,1,2698,63,361,24,1,1,39,3,1554.44,0
12,0,38,1,4443,69,7,35,1,1,44,3,286.66,0
5,0,38,1,2638,61,7,33,1,1,40,3,152.955,0
13,0,38,1,4020,85,34,28,1,1,40,3,300.2,0
6,0,38,1,2605,42,287,18,1,1,33,3,1253.88,0
15,0,37,2,9360,124,146,43,1,1,38,3,963.36,0
9,0,38,1,14018,172,7,44,1,1,38,3,595.6,0
9,0,38,1,4760,86,7,25,1,1,38,3,221.84,0
8,0,38,1,6163,98,9,12,1,1,37,3,286.44,0
11,0,38,0,2483,57,10,17,1,2,36,3,141.6,0
27,0,38,3,15385,228,56,32,1,1,35,3,848.52,0
6,0,38,1,3340,30,485,8,1,1,34,3,2074.8,0
11,0,37,1,15730,185,152,30,1,1,44,3,1400.175,0
5,0,37,1,6745,89,188,26,1,1,30,2,1025.36,0
5,0,37,0,1120,17,7,11,1,2,40,3,82.665,0
5,0,38,0,955,17,15,8,1,2,31,3,98.88,0
5,0,37,0,305,6,7,2,1,2,33,3,45.495,1
5,0,37,1,7753,130,386,43,1,1,32,3,1859.32,0
9,0,37,1,11710,157,13,47,1,1,33,3,329.175,0
10,0,37,1,6963,78,110,37,1,1,44,3,811.845,0
25,1,33,0,1200,50,18,17,1,2,33,3,122,1
23,0,36,8,10680,96,7,42,1,1,30,2,172.14,0
15,0,36,1,6063,101,28,24,1,1,44,3,403.38,0
5,0,34,1,3085,25,7,14,1,1,44,3,152.4,0
11,0,35,0,3235,44,11,16,1,2,34,3,175.16,1
11,1,36,0,2513,47,36,31,1,2,37,3,246.4,1
5,0,36,0,305,6,7,2,1,2,42,3,40.44,1
5,0,36,1,1913,28,7,6,1,1,43,3,66.025,0
5,0,33,1,7030,100,16,22,1,1,36,3,130.95,0
5,0,36,0,873,10,11,4,1,2,30,2,49.575,1
5,0,36,1,305,6,7,2,1,1,43,3,15.165,0
27,0,31,3,16320,241,7,80,1,1,40,3,776.745,0
8,0,34,3,7210,119,273,33,2,1,32,3,1558.305,0
5,0,36,1,3963,85,7,28,1,1,37,3,189.92,0
5,0,35,0,1910,47,40,20,1,2,39,3,238.28,0
8,0,36,1,3025,56,177,23,1,1,35,3,935.145,0
6,0,27,1,1560,39,195,11,2,1,40,3,949.455,0
6,0,26,1,1813,42,32,68,1,1,36,3,126.375,0
13,0,27,0,945,28,12,7,1,2,32,3,86.92,0
5,0,26,0,1070,13,23,3,1,2,34,3,84.575,0
12,0,25,1,1470,35,21,13,1,1,38,3,162.225,0
5,0,25,1,3470,64,10,23,1,1,41,3,181.36,0
5,0,18,1,1940,29,30,14,1,1,38,3,223.605,0
18,0,17,1,6638,144,87,42,2,1,38,3,696.69,0
14,0,15,1,9178,174,75,40,1,1,32,3,252.78,0
10,0,16,3,3098,48,33,19,1,1,37,3,257.84,0
5,0,9,1,4635,43,217,10,1,1,31,3,1055.12,0
5,1,9,1,1733,22,7,7,1,1,33,3,98.2,1
14,0,44,2,4755,79,22,23,1,1,39,3,281.36,0
6,0,45,0,703,13,24,10,1,2,42,3,124.64,0
16,0,43,2,2838,68,376,30,1,1,42,3,1620.24,0
16,0,44,2,4583,74,18,41,1,1,44,3,355.135,0
